,Countries,1A_Government_consumption,data.1,1C__Government_investment,data.3,1Dii_Top_marginal_income_and_payroll_tax_rate,2H_Police_and_crime,data.6,3D__Foreign_currency_bank_accounts,data.8,4Dii__Capital_controls,4Diii_Freedom_of_foreigners_to_visit,5Bv_Cost_of_worker_dismissal,5Bvi__Conscription,World_Bank_Region,Income_Classification
431,101,0.23178064790524652,0.42754938313842994,-0.5446710973223614,-1.424457857887666,0.9968714854774462,-0.04739194115135866,0.6217480977158646,0.8149978025038181,0.07875469557523689,0.7561200382781295,-0.685671781200827,0.9520267817758914,-1.1166241727790656,0,2
432,102,0.05137008027511196,-0.033493662509636105,-0.9924637280827026,-1.293695120801741,-0.542027886426338,0.641272353587122,-0.3432577912010268,0.8149978025038181,0.8470209554688647,1.181694142559807,1.165793695777836,0.17757153657172878,0.798025372746645,1,3
433,103,-0.40124114731861027,0.0015022468707251181,0.9093208217321282,0.628621249991714,-0.9504025711096714,1.0983325618718494,-1.8515284902403804,-1.4512245224744518,-0.46915444703193965,-1.0434430651940934,0.6268617932090712,-0.7026784928013502,-1.1166241727790656,3,2
434,104,-0.6906911489528234,-1.0482321600042273,0.132749208707717,0.13752095814011847,-0.14545078671814346,-0.48717122958837117,0.7759988236235598,-0.9425489978394734,-0.1416424714031124,-1.5731022238811418,1.3077833562733017,-1.6701320719055817,-1.40846361152947,6,1
435,105,-0.6861907241668765,-1.5367397459863785,-0.16087553091444362,-0.3951312919005518,1.365135282596379,-0.9535141859302234,-0.06974297735076865,-1.4512245224744518,-0.8074062314571572,-1.0434430651940934,-1.0614327227882117,-1.0250154346284082,-1.40846361152947,0,2
436,106,-0.7994760507792403,-0.2522310518585376,0.8539002708783389,0.5448660128431532,0.24231485563652283,-0.47914139834916536,0.5167906112707316,-1.4512245224744518,2.144196848228448,-1.0434430651940934,1.3077833562733017,0.4238314673067317,0.798025372746645,6,3
437,107,1.6138107443455223,-0.810209080033767,0.7823051517302445,0.46183112792629527,-0.14545078671814346,-0.03792111781474325,-0.4726786698590634,-1.4512245224744518,1.7437644104334797,-1.5731022238811418,1.3077833562733017,-1.3134588346137737,0.798025372746645,5,1
438,108,-1.6778376097624432,1.557783729507321,0.995529465232553,1.8649305762764856,-0.9504025711096714,1.1483185834279577,-0.7277821811958051,0.8149978025038181,-0.20759663112011445,1.5636507349140483,0.9417269114936799,0.07806720476014546,0.798025372746645,1,0
439,109,-0.5570677067548084,0.8333026080578336,-0.13538077178238273,0.21735358158563592,0.6228261153214845,1.747191710702185,-0.7579293698323855,0.8149978025038181,0.05836651150157458,1.181694142559807,0.319708810996113,1.4114312417283852,0.798025372746645,0,0
440,110,0.4142691950193564,-1.809693361002044,-1.3133728462514604,-0.01939988588185434,-0.9504025711096714,-0.5484802799262402,-0.3542358555268884,0.8149978025038181,-1.083057220963585,0.7561200382781295,1.3077833562733017,-0.4056740692576783,0.798025372746645,2,2
441,111,0.24422267952248347,-1.4569749133042398,-1.10968276516289,0.3795456524598943,-0.9504025711096714,-0.058632396399335415,-0.7112618997022218,-1.4512245224744518,1.9534062039118933,-1.0434430651940934,-0.7910157278702843,0.014162037800477745,-1.40846361152947,6,1
442,112,2.059816609316532,-1.50498485119665,1.2438132029064923,-0.4678201762760069,-0.14545078671814346,-0.9627957177936356,0.41210239291750805,0.8149978025038181,-0.04875363529313682,0.7561200382781295,-0.7910157278702843,1.4114312417283852,0.798025372746645,6,2
443,113,0.3744672899004427,1.24376464463328,-0.356500559743196,-1.424457857887666,0.6228261153214845,0.23032693002000348,-0.18955451555063452,-0.9425489978394734,-0.9605591404995941,-0.0015450169804883168,0.9417269114936799,0.014162037800477745,0.798025372746645,1,3
444,114,-1.6164418193951369,1.3369658016979256,-0.26895185845378994,0.628621249991714,-0.9504025711096714,1.6002208155972475,0.4473322203408811,0.8149978025038181,-1.9073622074688312,0.5223472296247396,0.9417269114936799,1.4114312417283852,-1.40846361152947,1,0
445,115,-1.8313059600753097,0.06098755553102195,-1.5829431566791297,-2.051220957273081,1.7281972681867568,1.7210585709516975,1.5038875299222787,0.8149978025038181,-1.051463128607687,0.7561200382781295,-1.1768023385210113,1.4114312417283852,0.798025372746645,3,0
446,116,1.3225910702641914,-0.703983519882273,1.2438132029064923,0.3795456524598943,0.6228261153214845,-0.6218041842299088,0.2870833208408013,-1.4512245224744518,0.7762937752297834,-1.0434430651940934,-1.176019843443382,-1.3134588346137737,0.798025372746645,5,2
447,117,0.2456069181020204,-0.6291414686679782,0.954396358361166,-0.3951312919005518,-0.542027886426338,0.03627255652436242,-1.0110390996478134,0.8149978025038181,-1.0441263841945287,1.912071592594341,1.3077833562733017,-0.9984729815005772,0.798025372746645,2,0
448,118,-0.9378527743157221,0.11248692462190395,-0.3117175661829,0.9703436048811472,-0.14545078671814346,-2.122017920207442,0.8969628241706742,-1.4512245224744518,1.3256126339083558,1.3773961758749804,1.1980173832035659,-0.1370861491277273,0.798025372746645,0,2
449,119,0.6853198635922478,-0.5143255118233977,-0.3280805283409909,-1.424457857887666,0.6228261153214845,-1.005079431622232,-0.0860149059447995,0.8149978025038181,-0.10209963847581432,-0.0015450169804883168,0.50295728550593,-1.3134588346137737,-1.1166241727790656,2,3
450,120,0.4643968539415193,-1.0514977092779858,-0.19884127622181783,-0.01939988588185434,-0.9504025711096714,-0.4606918405820672,-0.8537688361458861,0.8149978025038181,-1.3250902601474002,1.5636507349140483,1.3077833562733017,-0.12427414053335936,0.798025372746645,2,3
451,121,0.8235143903592448,-0.5751771263317115,0.3672151478081702,0.3795456524598943,0.6228261153214845,-0.9037245066474053,-0.35112011478757266,0.8149978025038181,1.2384957937983796,-1.0434430651940934,1.3077833562733017,-1.3281850038742966,0.798025372746645,0,2
452,122,-0.4299848970654331,1.1950118983288303,-0.18848179669774903,0.46183112792629527,-0.14545078671814346,0.4874065577347812,-0.7820948173161617,-0.9425489978394734,-0.20759663112011445,-0.3008702472437976,0.9417269114936799,0.17757153657172878,0.798025372746645,1,0
453,123,-0.08113970566845838,1.2638453149023388,1.2438132029064923,1.9571521785742678,-1.822862693647933,1.075823640949797,-2.356324482266794,0.8149978025038181,-0.20759663112011445,0.9751740003119088,0.9417269114936799,-0.12427414053335936,0.798025372746645,1,0
454,124,-1.962014672652977,-1.1297143814080794,0.01068074591719575,-2.051220957273081,1.7281972681867568,1.5887707471509966,1.6295600004923634,0.8149978025038181,-0.45886263150238676,0.5223472296247396,1.3077833562733017,-0.8285532249847083,-1.1166241727790656,3,0
455,125,-0.20721639592053462,0.7912099600057256,1.1582170064667539,-1.424457857887666,-0.542027886426338,0.7880165733220201,-0.14798746633845267,0.8149978025038181,-0.20759663112011445,1.5636507349140483,0.9417269114936799,1.4114312417283852,0.798025372746645,1,3
456,126,-0.6839387270014693,0.8904516736983883,-0.08711879748918924,-1.2276524464219374,-0.14545078671814346,-0.05236908856437628,0.23469214268549238,0.8149978025038181,1.4884254633254725,-0.3008702472437976,-0.06372182374526199,0.5407070565337424,-1.1166241727790656,1,3
457,127,0.40571763302514513,-0.5614296829137675,-1.5568032353946901,-0.01939988588185434,-0.14545078671814346,0.4971609928115235,0.34771647595086025,0.8149978025038181,0.3159179590496276,1.5636507349140483,1.3077833562733017,-0.1370861491277273,0.798025372746645,6,1
458,128,-1.8423457197729456,0.0858153334544729,-1.4293867234011333,-2.051220957273081,1.7281972681867568,1.761348910109576,1.4433401886975723,0.8149978025038181,-0.5766416001681054,-1.0434430651940934,0.14012127566542568,-0.9369397428563306,0.798025372746645,3,0
459,129,0.45864703050160144,-0.8489143719316354,-0.055914366557413234,0.798188400638515,-0.14545078671814346,0.3366380461790752,-1.059558704932169,-1.4512245224744518,1.1326261311240546,-1.0434430651940934,1.3077833562733017,-0.06297722104952058,-1.40846361152947,6,2
460,130,0.09820866922661672,1.486436571194934,-0.0772631542015117,-1.0941973035348818,0.24231485563652283,-0.03400453112133259,-2.1498932479124515,-0.9425489978394734,-0.7303267935415024,-0.6396949676605671,1.2302912164486925,0.06728110270021559,0.798025372746645,1,3
461,131,-1.9078267871547767,-0.14852486222663489,1.2438132029064923,-0.01939988588185434,0.9968714854774462,0.42687442174482326,0.46530593970053347,0.8149978025038181,-0.7683397208548648,1.5636507349140483,1.3077833562733017,0.0791368992153842,0.798025372746645,6,0
462,132,1.8812624679315677,-1.9983989476107813,-1.0787616610905841,-0.01939988588185434,-0.14545078671814346,-0.21744581234472687,0.8077437733416025,-0.9425489978394734,0.9261109244017813,-1.5731022238811418,1.3077833562733017,-1.6701320719055817,0.798025372746645,6,1
463,133,-0.2621076527540192,-0.7282244373282838,0.4353714206766049,-0.6111280840946459,1.7281972681867568,1.854904133771959,-0.576288845239855,0.8149978025038181,-2.333035900483775,1.181694142559807,1.3077833562733017,1.4114312417283852,-1.40846361152947,0,0
464,134,-0.6522854802192645,1.3168891951787274,0.8102983004504775,-0.3951312919005518,-1.374895236996995,0.2467542037127179,-0.6003514091615348,0.8149978025038181,-0.20759663112011445,0.7561200382781295,0.9417269114936799,0.17757153657172878,0.798025372746645,1,0
465,135,-0.6805584986631372,1.2219012560649527,0.32767585135855,1.6818973256941785,-2.2639678978065167,0.9619323822799972,-1.326089393208498,0.8149978025038181,-0.20759663112011445,-0.0015450169804883168,0.9417269114936799,0.3531027193474505,0.798025372746645,1,0
466,136,2.2253586605208278,-0.033493662509636105,0.01068074591719575,0.3795456524598943,-0.14545078671814346,-2.122017920207442,0.40811730876985614,0.8149978025038181,0.3467066503378295,1.912071592594341,1.3077833562733017,-1.3281850038742966,0.798025372746645,6,1
467,137,-0.39643236607852306,0.06778922490266413,-0.967119566681686,1.2330801832982674,-0.542027886426338,-1.3504192751469029,-0.6445990756741757,-0.9425489978394734,0.16938110989467653,-1.0434430651940934,0.9099462507670232,0.4238314673067317,0.798025372746645,6,3
468,138,-0.54079958120206,1.3183835137379303,1.2438132029064923,1.2330801832982674,-0.14545078671814346,1.2611676712271875,-1.7035931012349925,0.8149978025038181,-0.20759663112011445,-0.0015450169804883168,0.9417269114936799,-0.7631489270631582,0.798025372746645,1,0
469,139,1.1376322449770617,-0.35754017429280993,0.16033676690147458,-0.4678201762760069,0.9968714854774462,-0.07203050604951448,0.22612994723489205,-0.9425489978394734,1.1274189909689298,-1.5731022238811418,-1.2358383064760377,-1.6701320719055817,0.798025372746645,5,3
470,140,-1.9222048460594916,-0.9032875625562474,1.2438132029064923,-1.0941973035348818,0.6228261153214845,-2.122017920207442,1.8266188012865296,-0.9425489978394734,1.6411328243163041,0.9751740003119088,-1.0895699987960827,-1.3281850038742966,-1.40846361152947,6,2
471,141,-0.6719354448063378,-0.21137618884508358,-0.17379978498794801,0.628621249991714,-0.14545078671814346,-0.4158652645230257,1.5433894835014035,0.8149978025038181,0.49431358890335947,-1.5731022238811418,-0.7382646544704764,-0.1370861491277273,0.798025372746645,2,3
472,142,-1.7005581964769796,1.2799124053981188,0.20669679838522337,2.330506676467346,-2.2639678978065167,1.3726061327093293,-1.8033935714385918,0.8149978025038181,-0.20759663112011445,-0.0015450169804883168,0.9417269114936799,1.4114312417283852,-0.8311385454326679,1,0
473,143,0.3518443755156178,0.9594650650426049,1.2438132029064923,-0.06360619626688613,0.24231485563652283,1.8256887542729108,-1.7137576886477393,0.8149978025038181,-1.9073622074688312,-0.0015450169804883168,0.9417269114936799,1.4114312417283852,-1.40846361152947,1,0
474,144,0.9797959805965849,-0.4878668239827862,-1.175912297505489,-0.6111280840946459,-0.14545078671814346,-1.205979938896901,1.6087353770592863,0.8149978025038181,0.5083839553836755,-1.0062680847984993,-0.6068674546528029,1.4114312417283852,-1.40846361152947,3,1
475,145,-0.10800214030162765,-0.7668341995475549,0.6916520772247223,0.798188400638515,0.6228261153214845,1.0452083005529473,-0.32244131473182,0.8149978025038181,-0.8889147701669481,-0.0015450169804883168,0.35001376858965827,-0.4056740692576783,0.798025372746645,0,4
476,146,1.0998529715890295,-0.5666839174177395,-1.5829431566791297,-1.2276524464219374,0.6228261153214845,0.14401732492190017,-0.06404065229493328,0.8149978025038181,-0.2771345349023586,0.9751740003119088,-1.0335720988224657,0.17757153657172878,-1.40846361152947,1,1
477,147,1.265799206562788,0.1372843605184477,-1.2731380108585857,-0.01939988588185434,-0.542027886426338,-0.025468729130573464,-0.3504376624560548,-0.9425489978394734,0.7689575897401008,-0.6396949676605671,1.3077833562733017,0.4238314673067317,-0.8311385454326679,6,1
478,148,-0.5209639334006004,-0.6459824979308088,-0.48849576278355744,0.3795456524598943,0.9968714854774462,-0.1880033680832402,-1.1115115312636918,-0.9425489978394734,-1.0991105123412508,-0.6396949676605671,0.3804170047233575,-1.5114534196071723,-1.40846361152947,0,3
479,149,-1.962014672652977,0.288016627963629,-1.5829431566791297,-1.424457857887666,1.7281972681867568,-0.7104220683953892,1.4659928375884812,0.8149978025038181,-0.6811972263028402,1.5636507349140483,1.3077833562733017,-0.6385234220714889,0.798025372746645,0,2
480,150,0.66155959395726,-1.4389651044421714,-0.7020679500597333,0.3795456524598943,-0.14545078671814346,-0.058632396399335415,-0.6585467048389416,-1.4512245224744518,1.344659461277066,-1.0434430651940934,-0.8706760321220957,-0.1370861491277273,-1.40846361152947,6,1
481,151,0.10114254766542091,0.4897423892297278,0.01068074591719575,-0.01939988588185434,0.24231485563652283,-1.3628331410112884,0.9603538722302887,0.8149978025038181,0.05836651150157458,0.9751740003119088,1.3077833562733017,-0.7441346624171071,0.798025372746645,2,0
482,152,-0.2235054456890914,0.8207842971160698,-1.0914908046839524,0.46183112792629527,-1.374895236996995,0.10108747621837665,-0.4768772718280243,-1.4512245224744518,0.12489773264220973,-1.0434430651940934,1.2626141535953896,-0.6385234220714889,-1.1166241727790656,3,2
483,153,-0.14144922924382533,0.8904516736983883,1.2438132029064923,0.3795456524598943,-0.9504025711096714,0.06022749740257178,0.534589106655725,0.8149978025038181,-0.8750033238373164,-0.3008702472437976,0.8465700622235707,-1.3281850038742966,-0.8311385454326679,1,2
484,154,1.3840183306131477,-1.9837524041405878,-0.1871807771360993,0.798188400638515,-0.9504025711096714,-0.7029190856574606,-0.36578351111842516,0.8149978025038181,0.8894115032717145,1.5636507349140483,1.3077833562733017,1.4114312417283852,0.798025372746645,6,1
485,155,0.024814834669058657,1.082626736808094,-0.0196338923357743,-0.7519094341259251,0.6228261153214845,-0.6446546924122171,1.46025140486803,-0.9425489978394734,-0.6454568506660678,-1.5731022238811418,0.50295728550593,0.9520267817758914,-1.40846361152947,1,2
486,156,-0.6238250758962098,0.10216623875705985,-1.5829431566791297,-2.051220957273081,1.7281972681867568,1.7331908337445354,1.1913092669636098,0.8149978025038181,-2.333035900483775,0.7561200382781295,0.6892812521359057,1.4114312417283852,-1.40846361152947,3,0
487,157,-0.2917636285567285,1.11281284774739,1.1173917933494162,1.2330801832982674,-1.374895236996995,0.8684450393041111,-1.264545254256122,0.8149978025038181,-0.20759663112011445,0.5223472296247396,0.7519912357290446,0.5556372572183099,0.798025372746645,1,0
488,158,0.4199770515883392,0.9540383049495044,0.8604967558639403,-0.06360619626688613,-0.14545078671814346,1.0417839375192104,-1.5372987048747433,0.8149978025038181,-0.1416424714031124,0.27102580538485016,-1.1468203737682376,1.4114312417283852,0.798025372746645,4,0
489,159,0.2594689445592984,0.9576579183824214,-0.4704475860499445,0.46183112792629527,0.24231485563652283,-0.048655335208653325,-0.23271946670108237,0.8149978025038181,0.3159179590496276,1.5636507349140483,1.165793695777836,-0.8815145334995106,0.798025372746645,2,0
490,160,1.0355067039352965,1.0355493805528642,-1.5829431566791297,0.298041439371294,-0.542027886426338,-1.8264011922272518,1.9277373102609692,-1.4512245224744518,0.4510236979570885,-1.5731022238811418,0.35001376858965827,1.4114312417283852,-1.40846361152947,2,3
491,161,0.8432552588208174,-0.033493662509636105,-0.5512553243339364,0.3795456524598943,0.6228261153214845,0.003531073931994481,-0.29936607386986225,-1.4512245224744518,-0.754156147013948,-1.0434430651940934,-1.0895699987960827,-1.3281850038742966,-1.40846361152947,0,2
492,162,1.3467059792841887,-0.5309391644606726,1.2438132029064923,-1.0941973035348818,0.9968714854774462,-1.397355856777094,1.7445105849897051,0.8149978025038181,0.03767655533263697,1.181694142559807,-0.9785593191365295,-1.3281850038742966,0.798025372746645,3,1
493,163,-1.0643601958998667,-1.0482321600042273,-0.39942066945718235,0.628621249991714,-0.542027886426338,-0.85471879775778,0.28102876584093234,0.8149978025038181,0.13777604295811244,1.7415704485906547,1.3077833562733017,-1.6701320719055817,0.798025372746645,6,2
494,164,1.764367253316314,-0.15719651770202533,-1.175443825286846,1.321790745866013,-0.14545078671814346,-1.299031941359932,0.4055486534474505,-0.9425489978394734,0.9418650924678773,-1.5731022238811418,1.3077833562733017,-0.4056740692576783,0.798025372746645,6,2
495,0,1.1771649993577094,0.6997872264608331,-0.26651991010012377,-0.539806393404798,0.6228261153214845,0.0659732599637895,-1.3620579399270918,0.8149978025038181,-1.1483353999283514,0.5223472296247396,0.8782268161933825,-0.3919378193371299,0.798025372746645,1,3
496,1,-1.0169726502643537,0.22895952356760385,-0.8346998100685679,0.3795456524598943,-1.374895236996995,0.21824361788078062,0.8117208865820272,-0.9425489978394734,0.42624358899446124,-1.5731022238811418,-1.1180191644142343,0.17757153657172878,-1.1166241727790656,3,3
497,2,0.6511902788243187,-1.2078078070439124,-0.08430984045113304,-0.9588312498819932,1.365135282596379,-1.318959248634937,1.7092181362968228,-1.4512245224744518,-0.5991986953175644,-0.3008702472437976,-1.2980377316451939,-0.2765341842401605,-1.40846361152947,6,2
498,3,0.2456069181020204,0.8734943790141424,-0.09411692806067799,0.3795456524598943,-1.822862693647933,0.3347963320574442,1.2742024526166555,-0.9425489978394734,1.1531897125767887,1.181694142559807,0.9735673942077201,-1.3281850038742966,0.798025372746645,2,0
499,4,1.1281715717829688,0.281392333647695,1.2438132029064923,0.46183112792629527,-0.14545078671814346,0.8039541105290472,-0.9566398597670823,0.8149978025038181,-0.07895767171636354,0.7561200382781295,1.3077833562733017,0.9520267817758914,-1.40846361152947,1,3
500,5,-0.7432160763695413,0.6495357682144166,1.174320086021595,1.2330801832982674,-0.14545078671814346,1.1686580094301595,-0.2600056026894952,0.8149978025038181,0.25366773828230205,0.5223472296247396,-1.2980377316451939,0.2570831058807157,0.798025372746645,0,0
501,6,-0.8180605148069566,1.6522240217719921,1.2438132029064923,2.1429544952248563,-0.9504025711096714,1.7308666242819803,-1.9673307850020474,0.8149978025038181,-0.20759663112011445,-0.0015450169804883168,0.9735673942077201,1.4114312417283852,-1.1166241727790656,1,0
502,7,0.5995808049214442,0.05413752152144797,-1.5829431566791297,-0.3951312919005518,-0.542027886426338,0.9988504146899043,1.4193951747018514,-0.9425489978394734,-0.09433806897645006,0.5223472296247396,-0.7382646544704764,0.5407070565337424,-1.3244994475547485,1,3
503,8,0.6216506174902493,-0.572876678548976,1.2438132029064923,-2.051220957273081,1.7281972681867568,-1.0747393885036003,0.20638761135097436,-0.9425489978394734,1.1930944022256933,-1.0434430651940934,1.3077833562733017,-0.30718934165707246,0.798025372746645,2,0
504,9,-0.9647743782295011,-1.0679504499418713,0.9205279365339911,-2.051220957273081,1.7281972681867568,1.2806578601686802,0.9557311573477494,0.8149978025038181,-1.216587144380603,0.9751740003119088,0.5647482501130429,-0.12812748904133456,0.798025372746645,3,0
505,10,1.8387632899198005,-0.8074862346057958,-0.042954336374198,-0.01939988588185434,0.9968714854774462,-0.7329228874763225,-1.6828475545388075,-1.4512245224744518,0.7902627900157709,-1.5731022238811418,1.3077833562733017,-1.5114534196071723,0.798025372746645,5,2
506,11,1.0497448583084463,0.7348752727958712,1.2438132029064923,0.798188400638515,-1.822862693647933,0.22909461174870144,0.2118721817012993,-1.4512245224744518,0.7353135713980355,-1.5731022238811418,0.25940586445881936,-0.5874849731062094,0.798025372746645,2,0
507,12,-0.30037604407741525,1.0277315374033569,1.2438132029064923,-1.2276524464219374,-0.14545078671814346,0.9771829452445723,0.7156804606098564,-0.9425489978394734,0.829773191068206,-1.0434430651940934,-0.6331395016517358,0.17757153657172878,-1.3244994475547485,1,3
508,13,-1.2038424810762813,1.9420505332075833,1.2438132029064923,-0.06360619626688613,-2.2639678978065167,0.998511547124988,-1.788056179872634,0.8149978025038181,-0.20759663112011445,0.27102580538485016,1.037422446536304,1.4114312417283852,0.798025372746645,1,0
509,14,-0.5755860390252482,-0.11308038853777669,-0.8102618600057827,-0.3951312919005518,-0.14545078671814346,-1.0747393885036003,-0.5056320930943361,-1.4512245224744518,1.0026022485019765,-1.5731022238811418,1.3077833562733017,-0.30718934165707246,0.798025372746645,2,3
510,15,1.0825941370061802,-1.3491642784313336,-0.05877899672327303,1.2330801832982674,-0.9504025711096714,0.28570048876801923,-1.498449101137756,-1.4512245224744518,1.5461238926111682,-1.0434430651940934,0.16976829467475235,0.09434768101095886,-1.3244994475547485,6,1
511,16,-0.31877511605769443,-1.5032368360782908,-0.3918396048730968,-0.3951312919005518,0.9968714854774462,1.599005215506528,-0.05897277953273131,-1.4512245224744518,-0.04875363529313682,-1.5731022238811418,-1.2980377316451939,1.4114312417283852,0.798025372746645,5,2
512,17,-0.050014977010261044,-0.3875911912558045,-1.5829431566791297,-1.2276524464219374,1.7281972681867568,-0.5226439306910824,0.6201949472404933,0.8149978025038181,-0.34769009497427716,0.5223472296247396,1.3077833562733017,1.4114312417283852,-1.1166241727790656,2,2
513,18,-0.031753904638640175,1.0732506265266457,0.7588319597009647,-1.424457857887666,-0.9504025711096714,0.35352381540916394,-1.3631683433792265,-0.9425489978394734,-2.26546667836836,-0.0015450169804883168,1.3077833562733017,0.06728110270021559,0.798025372746645,1,3
514,19,-1.962014672652977,-0.33197657981810974,-0.31851157225539556,-0.3951312919005518,1.365135282596379,0.20770541383696434,0.6670778100048489,0.8149978025038181,2.005566322907194,0.7561200382781295,1.3077833562733017,-1.0766555718159136,0.798025372746645,6,3
515,20,-0.39161836983506315,1.2213541703732693,1.2438132029064923,-0.17238530668748855,-0.9504025711096714,-0.7993275258788223,0.10714421568383373,0.8149978025038181,0.3159179590496276,-0.3008702472437976,1.1980173832035659,-0.09000378021766423,-1.1166241727790656,2,3
516,21,-1.962014672652977,-0.033493662509636105,1.2438132029064923,-2.051220957273081,1.7281972681867568,1.2850600789601567,1.5202133825218356,0.8149978025038181,-0.04875363529313682,0.9751740003119088,-0.12062609189484022,1.4114312417283852,0.798025372746645,0,0
517,22,-0.16305889153092343,0.9859157989166808,0.9250222983281614,-1.424457857887666,0.6228261153214845,-0.1073731612030961,-0.6488621855083155,0.8149978025038181,-0.20759663112011445,1.181694142559807,0.9735673942077201,0.9520267817758914,0.798025372746645,1,3
518,23,-0.24596066620886972,-1.3527723908295952,-1.5407981059215135,-0.3951312919005518,-0.542027886426338,-0.42032321260409866,0.5114589947383755,-1.4512245224744518,0.9726774908459076,-1.0434430651940934,0.5338113505355746,0.26382543680564646,0.798025372746645,6,1
519,24,-0.592875837654403,-1.1117395291881813,-0.06879149770455088,-0.01939988588185434,-0.14545078671814346,-0.4915725015470365,0.8542836975515812,0.8149978025038181,2.144196848228448,-0.6396949676605671,-1.176019843443382,0.17757153657172878,0.798025372746645,6,1
520,25,-0.2633472910475675,-0.6267519471417299,1.2438132029064923,-0.17238530668748855,-0.542027886426338,0.05436088095997476,-0.8712074262722331,0.8149978025038181,0.94498763753533,1.6890118970220624,1.3077833562733017,-0.7631489270631582,-1.3244994475547485,6,2
521,26,2.134460399772309,-1.2078078070439124,0.39275849134431257,-0.7519094341259251,1.7281972681867568,-0.31814902007491036,-0.9252375558256656,0.8149978025038181,0.21227120227337534,0.7561200382781295,1.3077833562733017,-0.3919378193371299,-0.8311385454326679,0,2
522,27,0.9674242201193041,-1.0320268070928191,-0.12722710975268015,0.7130702125244813,-0.542027886426338,-0.5537515786577546,-0.9175829640783384,-1.4512245224744518,1.1930944022256933,-0.6396949676605671,-1.176019843443382,-0.1370861491277273,0.798025372746645,6,2
523,28,-0.7254085318563838,0.584204758847086,0.6231752141837702,-0.06360619626688613,-0.14545078671814346,1.0648988591204114,-0.6843797433424773,0.8149978025038181,-1.234143089535636,1.181694142559807,-1.2980377316451939,0.4238314673067317,0.798025372746645,4,0
524,29,0.9227387718665871,-1.0876226633687345,-1.4976296710255672,0.798188400638515,-0.14545078671814346,-2.122017920207442,0.6669842398563134,-1.4512245224744518,1.4250425590385618,-0.6396949676605671,-0.8974324864776516,-0.1370861491277273,-1.40846361152947,6,1
525,30,2.2253586605208278,-1.596520069764682,0.04024844278356057,-0.01939988588185434,0.9968714854774462,-0.9113855521642299,0.7957593477427661,-1.4512245224744518,-0.04875363529313682,-0.6396949676605671,-0.92431885357696,0.26382543680564646,-1.1166241727790656,6,1
526,31,0.26919355655259986,-0.1517443819585044,1.2438132029064923,0.3795456524598943,0.6228261153214845,1.0372599822006026,-0.6370185393755018,0.8149978025038181,-1.503623598973574,-0.3008702472437976,1.1980173832035659,-1.3281850038742966,-1.40846361152947,2,0
527,32,-1.1171950219579247,-0.03028052918446357,-1.215906774351409,1.2330801832982674,0.24231485563652283,0.14279395772690706,-0.2708472571534967,-0.9425489978394734,-0.6691810425381377,-1.5731022238811418,-0.9785593191365295,-1.3281850038742966,-1.40846361152947,0,3
528,33,0.2553065913041867,0.36048330365276404,-0.6412800862963438,0.21735358158563592,-1.374895236996995,-0.7033376706029217,-0.2672288604241591,-0.9425489978394734,-0.37927052353835855,-0.6396949676605671,1.2302912164486925,-0.8285532249847083,-1.3244994475547485,2,3
529,34,1.5195977251011221,-0.033493662509636105,-1.240551253031457,0.3795456524598943,-0.14545078671814346,-1.0747393885036003,-0.06974297735076865,-1.4512245224744518,-0.04875363529313682,-0.0015450169804883168,0.2602401491198154,1.4114312417283852,0.798025372746645,6,1
530,35,1.920507143424969,-1.596520069764682,1.2438132029064923,0.798188400638515,-0.9504025711096714,-1.4543272572792079,1.8352911473122966,-0.9425489978394734,-0.20759663112011445,-1.0434430651940934,-1.205671360718486,1.4114312417283852,-1.1166241727790656,6,1
531,36,-0.8690041637260681,-0.5187458155184728,1.2438132029064923,0.798188400638515,-0.9504025711096714,-1.0747393885036003,1.7973377212512092,-1.4512245224744518,-0.46915444703193965,-0.6396949676605671,-0.9513542107356058,0.07806720476014546,0.798025372746645,6,2
532,37,-0.10305088217049768,-0.323568176849761,1.2438132029064923,-0.3951312919005518,-0.542027886426338,-0.3582564583675758,-0.7869897212019547,0.8149978025038181,0.29366169075362286,0.5223472296247396,1.2302912164486925,-0.5948692005396562,0.798025372746645,2,3
533,41,1.0825941370061802,-0.6753309425161657,-0.5926319945014866,1.4110414196269692,-1.822862693647933,-0.25625760383225593,-0.48792327405702984,-1.4512245224744518,1.644187993004966,-1.0434430651940934,-0.685671781200827,0.09434768101095886,-1.1166241727790656,6,3
534,38,-0.7465465988564796,1.1482457374473698,0.6943165294483755,-0.06360619626688613,-1.822862693647933,0.03217078869672238,-1.1061138939480657,0.8149978025038181,-0.20759663112011445,0.5223472296247396,1.0054663427020678,0.06728110270021559,0.798025372746645,1,0
535,39,0.23454303406983507,0.8829345319327837,1.2438132029064923,0.3795456524598943,0.6228261153214845,0.7477440385687797,-0.5296171174229756,0.8149978025038181,-0.20759663112011445,0.9751740003119088,0.9099462507670232,1.4114312417283852,-1.3244994475547485,1,0
536,40,-1.0745812665104155,1.202959979119847,0.9854673630967669,-0.6111280840946459,-0.14545078671814346,0.7984010382363059,-1.260380481252891,0.8149978025038181,-0.20759663112011445,-0.0015450169804883168,1.0694344389701333,0.17757153657172878,0.798025372746645,1,0
